Row,OFD,PFD
TCE1305_I,1.00000046670809e-06,1.00000059357419e-06
TCE1305_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1306_I,-0.0720256829564505,-0.0692929295033764
TCE1306_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1307_I,-0.00999999999930878,-0.00999999999922351
TCE1307_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1308_I,0.018089096640665,0.0118198567247418
TCE1308_L,6.82121026329696e-13,6.82121026329696e-13
TCE1309_I,6.82121026329696e-13,-9.99998596412055e-07
TCE1309_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1310_I,-10.2530916469947,-9.42712147466248
TCE1310_L,0.00037045011220016,0.000704067241669214
TCE1311_I,-0.0115831056359639,0.000489156805085335
TCE1311_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE1312_I,3.38054238874327,2.97813612888319
TCE1312_L,-0.00386802791206264,-0.00287484955554461
TCE2000_I,0,0
TCE2001_I,6.82121026329696e-13,6.82121026329696e-13
TCE2003_I,6.82121026329696e-13,6.82121026329696e-13
TCE2005_I,0,0
TCE5004_I,0,0
TCE5004_L,0.000925879825774434,0.000925879824083764
TCE5005_I,0.0090671826757861,0.0091402237861995
TCE5005_L,0.000469377411322125,0.000396336300909616
TCE5006_I,-0.000669474864960162,-0.000669474864941738
TCE5006_L,0.00162758227639958,0.00162758227638087
TCE5007_I,-0,1.0000002740358e-06
TCE5007_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5008_I,-0.00216755956921588,-0.00733925556552861
TCE5008_L,0.00555136215319872,0.000396336300909616
TCE5016_I,6.82121026329696e-13,6.82121026329696e-13
TCE5016_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5017_I,-0.00258861642344144,-0.00218579469951653
TCE5017_L,0.00258861642344144,0.00218579469951653
TCE5019_I,0,0
TCE5019_L,0.01,0.01
TCE5020_I,0.00999999999976353,0.00999999999999623
TCE5020_L,0.00103967096607851,0.000877884906514798
TCE5021_I,0.00402486161920024,-6.82121026329696e-13
TCE5021_L,6.82121026329696e-13,6.82121026329696e-13
TCE5022_I,-1.00000022136467e-06,-6.82121026329696e-13
TCE5022_L,6.82121026329696e-13,6.82121026329696e-13
TCE5023_I,0,0
TCE5023_L,0.0146680441038164,0.0123855094034255
TCE5024_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5024_L,6.82121026329696e-13,6.82121026329696e-13
TCE5031_I,-0.00466338014564371,-0.0179623962852711
TCE5031_L,0.0146633801456347,0.00796239628527418
TCE5035_I,6.82121026329696e-13,6.82121026329696e-13
TCE5035_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5036_I,-0.00197830733236515,-0.124708931551219
TCE5036_L,-0.00755617146931491,-0.00762921258027233
TCE5038_I,-6.82121026329696e-13,-6.82121026329696e-13
TCE5038_L,-0.00141148191126916,-0.00141148191126694
TCE5040_I,0,0
TCE5041_I,6.82121026329696e-13,6.82121026329696e-13
TCE5041_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5042_I,0.000369749750195895,0.000369749750259894
TCE5042_L,0.00602963061080616,0.00782944043055795
TCE5043_I,0.00360061963967098,0.00180080981984808
TCE5043_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5045_I,0.00129240296740148,0.00129240296739999
TCE5045_L,0.00554991988078467,0.00554991988076844
TCE5046_I,-0.00592027414768347,-0.00592027414833117
TCE5046_L,0.0140567171815743,0.0140567171821936
TCE5063_I,6.82121026329696e-13,-0
TCE5063_L,-6.82121026329696e-13,-6.82121026329696e-13
TCE5066_I,0.00361517598526007,0.00364798501746444
