,Body_wall_muscle,Glia,Gonad,Hypodermis,Neurons,Pharynx
RM00238_I,0.694964322,0.682515927,2.973415675,1.155783541,2.255460338,2.8599702
RM00238_X,2.695191155,0.955099023,3.289554452,2.903425288,2.497266561,3.279372097
RM00239_I,0,0,0,0,0,0
RM00239_X,0,0,0,0.01,0,0
RM00243_I,0,0,0,0,0,0
RM00243_X,-0.817508678,-0.122775444,-0.197088856,-0.891054367,-0.034040481,-0.101727182
RM00245_I,0,0,0,0.005355363,0,0.015583394
RM00245_X,0.033666096,0.018561613,0.01,0.02022803,0.02,0.01
RM00248_I,1.824825161,0.874127235,2.354953729,1.110768173,1.301712158,1.952647237
RM00248_X,0.807248306,0.082499062,0.01,0.727245242,0.01,0.01
RM00258_I,1.692185672,0.138880242,1.439426507,0.443863834,0.781123395,1.332441293
RM00258_X,-0.01,-0.02,-0.114401015,-0.03,0.01,-0.064327573
RM00261_I,0,1.36E-12,0,0,0,0
RM00261_X,0,-1.23E-12,0,0,0.01,0.01
RM00267_I,3.007322046,2.287218541,0.994744448,2.087002352,1.324087834,0.992410153
RM00267_X,0.249307911,0.01,0.01,0.01,0.01,0.01
RM00275_I,0,0,0,0,0,0
RM00275_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00335_I,0,0,0,-4.55E-13,0,0
RM00335_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00342_I,0,-2.96E-12,0,-2.27E-12,0,0
RM00342_X,0.01,1.082183412,-0.17122032,0.01,0.01,-0.109102759
RM00344_I,0,0,0,0,0,0
RM00344_X,0.01,0,0.14963975,0.01,0,0.037905095
RM00351_I,0.102203404,0.00E+00,0.00E+00,6.82E-13,0,0
RM00351_X,0.269307911,1.186874799,0.03,0.293211974,0.193054966,0.095910413
RM00355_I,0.102203404,2.96E-12,0.00E+00,2.96E-12,0,0
RM00355_X,0.249307911,0.104691387,0.05158057,0.273211974,0.183054966,0.167108077
RM00369_I,-1.692185672,-0.138880242,0,0,-0.781123395,-0.992410153
RM00369_X,0.01,0,0.01,-3.50E-13,-0.064491335,0
RM00371_I,0,0,0,6.82E-13,0,0
RM00371_X,0,0,0,0.328307995,0,0
RM00383_I,0,0,0,0,0,0
RM00383_X,0.01,0.01,0.03,5.68E-12,0.02,0.02
RM00405_I,-4.607700561,-3.680326487,-4.51885494,-3.897448397,-4.068808298,-4.207303006
RM00405_X,-2.692263377,-2.061192966,-3.326257972,-3.00313592,-2.425601265,-3.190568706
RM00410_I,-0.901130373,-0.832463632,-3.231788383,-1.311288301,-2.424982391,-3.064562669
RM00410_X,-3.644840202,-1.952105391,-4.358908239,-3.965712745,-3.391101832,-4.153145532
RM00432_I,0.00E+00,0.00E+00,4.55E-13,4.55E-13,0.00E+00,0.00E+00
RM00432_X,-0.982576826,-0.982576826,-0.982576826,-0.982576826,-0.985500567,-0.982576826
RM00471_I,0,0,0,0,0,0
RM00471_X,0.01,0.01,0.01,0.02,0.02,0.02
RM00472_I,0,0,0,0,0,0
RM00472_X,0.01,0,0,0.01,0.080953165,0.01
RM00479_I,-3.007322046,-2.287218541,-0.994744448,-2.087002352,-1.324087834,-0.992410153
RM00479_X,0.01,-0.01,0,-0.01,-0.05,-0.01
RM00489_I,0,0,0,0,0,0
RM00489_X,0,0.02,0,0,0.01,0.01
RM00513_I,0,0,0,0,0,0
RM00513_X,0.01,0,0.01,0,0.01,0.01
RM00533_I,0,0,0,0,0,0
RM00533_X,0,0,0,0,0,0
RM00549_I,0,0,0,0,0,0
RM00549_X,0,0,0.005158237,0.005158237,0,0
RM00585_I,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
RM00585_X,1.00E-02,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
RM00667_I,0,0,0,0.005355363,0,0.015583394
RM00667_X,0.023666096,0.018561613,0.03,0.01022803,0.01,0
RM00705_I,0,0,0,0,0,0
RM00705_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00706_I,0.770636808,0.735246993,0.489182178,0.549581371,0.416817372,0.363338602
RM00706_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00709_I,0,0,0,0,0,0
RM00709_X,0.01,0.01,0,0.01,0.01,0.01
RM00710_I,0,0,0,0,0,0
RM00710_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00711_I,0,0,0,0,0,0
RM00711_X,0,0,0,0,0,0
RM00713_I,0,0,0,0,0,0
RM00713_X,0.01,-1.29E-12,-3.77E-13,0.01,0.01,-3.77E-13
RM00716_I,0.00E+00,0,0,0.00E+00,0.00E+00,-9.09E-13
RM00716_X,0,0,0.02,0.02,0,0
RM00734_I,-0.67788011,0,0,0,0,0
RM00734_X,-0.013048091,-0.013048091,-0.013048091,-0.013048091,-0.013087316,-0.013048091
RM00751_I,0.00E+00,0,0,0,0,0
RM00751_X,0,0.01,0,0,0,0
RM00781_I,0,0.00E+00,0,-2.27E-13,0,0
RM00781_X,0,0.01,0,0.01,0,0
RM00833_I,0,0,0,0,0,0
RM00833_X,0.02,0.02,-0.060073442,0.01,0.01,0.01
RM00842_I,0.00E+00,6.82E-13,6.82E-13,6.82E-13,0.00E+00,6.82E-13
RM00842_X,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
RM00908_I,0,0,0,0,0.00E+00,0
RM00908_X,0.01,0.02,0,0,0.02,0.02
RM00927_I,0.284198901,0.293929138,0.193760965,0.218348295,0.164289538,0.142532506
RM00927_X,0.01,0.01,0.01,0.01,0.01,0.01
RM00935_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RM00935_X,0.02,0.01,0.01,0.01,0.01,0.01
RM00943_I,0,0,0,-6.82E-13,0.00E+00,0
RM00943_X,0,0.01,0.03,0.01,0,0
RM00945_I,0,0,0,6.82E-13,0.00E+00,0
RM00945_X,-0.004401366,-0.01,0.01,-0.02,0,0
RM01025_I,0,-9.09E-13,-9.09E-13,-9.09E-13,0.00E+00,-9.09E-13
RM01025_X,0,-9.09E-13,0.02,0.02,0.00E+00,0
RM01082_I,0,6.82E-13,0,1.59E-12,0.00E+00,0
RM01082_X,-0.442080543,-1.233826399,-0.02,-0.220989064,-0.01,-0.01
RM01090_I,0.099175098,0,0.104022936,0.106612241,0.103771391,0.100953765
RM01090_X,0.01,0.01,5.68E-14,0.01,0.01,0.01
RM01175_I,0.20616605,0.149947704,2.48E-01,0.14550476,0.169522054,2.05E-01
RM01175_X,0.939649047,0.987006368,1.059353787,1.052287458,0.88383527,0.863773434
RM01177_I,0.20616605,0.149947704,2.48E-01,0.14550476,0.169522054,2.05E-01
RM01177_X,0.539422858,0.468986255,0.648002622,0.540763531,0.465690442,0.455404814
RM01214_I,0.4271456,0.441317855,0.305421213,0.331233076,0.252527833,0.220806096
RM01214_X,0.01,0.01,0,0.01,0.01,0.01
RM01220_I,0,0,0,0.00E+00,0.00E+00,0
RM01220_X,0,-0.01,0,-0.01,0,0
RM01248_I,0,0,0,0,0,0
RM01248_X,0,0,0.01,0,0,0
RM01251_I,0,0,0,0,0,0
RM01251_X,0,0,0.01,0,0,0
RM01253_I,0,0,0,0,0,0
RM01253_X,0.01,0,0,0,0.01,0.01
RM01278_I,0,4.932665558,6.262599254,0,10.39253043,0
RM01278_X,0.01,0,0.01,0.01,0,0
RM01282_I,0.00E+00,4.932665558,6.26E+00,0.00E+00,1.04E+01,0.00E+00
RM01282_X,0.03,0.02,0.159439114,0.03,0.02,0.02
RM01301_I,0,-6.82E-13,-5.73E-13,0,0,-6.82E-13
RM01301_X,0,-6.73E-13,-6.82E-13,0,0,0
RM01360_I,0.00E+00,0.011986771,0,6.82E-13,0.00E+00,0
RM01360_X,0.00707775,0,0.01,0,0.010659223,0
RM01393_I,0,-5.27E-13,-5.73E-13,-6.22E-13,0,-6.43E-13
RM01393_X,0.01,-5.27E-13,-5.27E-13,-6.82E-13,0,-5.27E-13
RM01465_I,0,6.82E-13,-4.55E-13,0,0,0
RM01465_X,0,0,0,-0.308307995,0,0
RM01492_I,0.00E+00,-4.55E-13,-4.55E-13,-4.55E-13,0.00E+00,-4.55E-13
RM01492_X,0.00046344,0.00046344,0.00046344,0.00046344,0.00046344,0.00046344
RM01608_I,7.71E-01,7.35E-01,4.89E-01,0.549581371,4.17E-01,3.63E-01
RM01608_X,0.01,0.00E+00,0.02,0.02,0.00E+00,-6.82E-13
RM01616_I,0,-6.41E-13,-6.82E-13,0,0,-6.82E-13
RM01616_X,0,-6.27E-13,-5.47E-13,0,0,0
RM01648_I,0,0,0,0,0,0
RM01648_X,0.01,-1.36E-12,-4.55E-13,0.01,0.01,-4.55E-13
RM01655_I,0,0,0,0.00E+00,0.00E+00,0
RM01655_X,0,-0.01,0,-0.01,0,0
RM01736_I,0,0,0,0,0,0
RM01736_X,0,0,0.01,0.01,0,-4.16E-13
RM01859_I,0,0,0,0,0,0
RM01859_X,0.04,0.03,0,0.02,0.02,0.02
RM01868_I,0.01,0.01,0.01,0.01,0.01,0.01
RM01868_X,0.01,0.01,0.01,0.01,0.01,0.01
RM01875_I,0.00E+00,4.55E-13,4.55E-13,4.55E-13,0.00E+00,4.55E-13
RM01875_X,0.00E+00,4.55E-13,4.55E-13,0.00E+00,0.00E+00,4.55E-13
RM01923_I,0,0,0,0,0,0
RM01923_X,0.01,0.01,0.01,0.01,0.01,0.01
RM01931_I,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
RM01931_X,0.01,-6.82E-13,0.01,0.01,0.00E+00,-6.82E-13
RM01939_I,0.00E+00,0,0,0.00E+00,0.00E+00,-9.09E-13
RM01939_X,0,0,0.02,0.02,0,0
RM01975_I,-0.20616605,-0.149947704,-0.258372708,-0.15550476,-0.169522054,-2.05E-01
RM01975_X,-0.949649047,-0.997006368,-1.069353787,-1.062287458,-0.89383527,-0.873773434
RM02016_I,0,0,0,0,0,0
RM02016_X,0.01,0.01,0.01,0.01,0.01,0.01
RM02050_I,0,0,0,0,0,0
RM02050_X,0.01,0,-0.050073442,0,0.00E+00,-0.01
RM02055_I,0,0,0,0,0,0
RM02055_X,0,0.01,0.01,0.01,0.01,0.01
RM02085_I,0,0.011986771,0,0,0,0
RM02085_X,0.10049309,0,0.096686381,0.090756551,0.10141339,0.100397686
RM02161_I,15.54549515,12.32045919,15.08372119,12.17796699,12.29197343,13.30613644
RM02161_X,8.851787098,10.87974771,9.726816033,10.46028453,10.41348747,12.61182396
RM02164_I,0,0,0,0,0,0
RM02164_X,0.432080543,7.427539594,0.01,0.200989064,0.01,0.03
RM02199_I,0.284198901,0.293929138,0.203760965,0.218348295,0.164289538,0.142532506
RM02199_X,0.01,0.01,0,0.01,0.01,0.01
RM02300_I,0,0,0,0,0,0
RM02300_X,0,0,0,0,0,0
RM02301_I,0,0,0,0,0,0
RM02301_X,0,0,0,0,0,0
RM02313_I,0.00E+00,0,0,0.00E+00,0.00E+00,-9.09E-13
RM02313_X,0,0,0.02,0.02,0,0
RM02396_I,0,0,0,0,0,0
RM02396_X,0.01,0.01,0,0.01,0.01,0.01
RM02433_I,0.00E+00,-2.27E-12,-2.27E-12,-2.27E-12,0.00E+00,-2.27E-12
RM02433_X,0.01,0.01,0.01,0.01,0.01,0.01
RM02480_I,0,0,0,0,0,0
RM02480_X,3.60E-05,3.60E-05,3.60E-05,3.60E-05,3.59E-05,3.60E-05
RM02488_I,0,0,0.01,0.01,0,0
RM02488_X,0.01,0.01,0.01,0.01,0.01,0.01
RM02529_I,0,0,0,0,0,0
RM02529_X,0,0,0,0.01,0,0
RM02530_I,0,0,0,0,0,0
RM02530_X,0,0,0.01,0.01,0,-4.55E-13
RM02565_I,0,0,0,0,0,0
RM02565_X,0,0,0.01,0.01,0,0
RM02566_I,0,0,0,0,0,0
RM02566_X,0,0,0.01,0.01,0,0
RM02619_I,0.00E+00,-6.82E-13,2.96E-12,-6.82E-13,0.00E+00,-6.82E-13
RM02619_X,0.01,-6.82E-13,0.01,0.01,0.01,0.01
RM02661_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RM02661_X,0.01,0.01,0.01,0.01,0.01,0.01
RM02678_I,0,0,0,0,0,0
RM02678_X,0.01,0.01,0.01,0.01,0.01,0.01
RM02765_I,0,0,0,0,0,0
RM02765_X,-0.03,-0.03,0.01,-0.02,-0.02,-0.02
RM02918_I,0,0,0,0,0,0
RM02918_X,0.013048091,0.013048091,0.013048091,0.013048091,0.013087316,0.013048091
RM03026_I,-0.20616605,-0.149947704,-0.258372708,-0.15550476,-0.169522054,-2.05E-01
RM03026_X,-0.949649047,-0.997006368,-1.069353787,-1.062287458,-0.89383527,-0.873773434
RM03035_I,0.00E+00,-4.93E-11,5.29E-09,0.00E+00,0.00E+00,-4.55E-13
RM03035_X,0.00E+00,-4.55E-13,0.002313943,0.002313943,0,0
RM03038_I,0,0,0,0,0,0
RM03038_X,0.054399626,0.054399626,0.054399626,0.054399626,0.054563161,0.054399626
RM03045_I,7.71E-01,7.35E-01,4.89E-01,0.549581371,4.17E-01,3.63E-01
RM03045_X,0.01,0.00E+00,0.02,0.02,0.00E+00,-6.82E-13
RM03102_I,0,0,0,0,0,-9.09E-13
RM03102_X,0,0,0.01,0.01,0,0
RM03103_I,0,0,0,0,0,0
RM03103_X,0,0,0.01,0.01,0,0
RM03158_I,0.770636808,0.735246993,0.489182178,0.549581371,0.416817372,0.363338602
RM03158_X,0.01,0,0.02,0.02,0,-6.82E-13
RM03172_I,0.284198901,0.293929138,0.193760965,0.218348295,0.164289538,0.142532506
RM03172_X,0.01,0.01,0.01,0.01,0.01,0.01
RM03225_I,0,0,0,0,0.00E+00,0.00E+00
RM03225_X,-3.081990613,-2.05E-12,-3.292601551,-2.39344471,0,0
RM03291_I,0,0,0,0,0,0
RM03291_X,0,0,-0.95140407,0,0,-0.81673724
RM03293_I,0,0,0,0,0,0
RM03293_X,0.02,0.01,0.96140407,0.02,0.02,0.83673724
RM03313_I,0,0,0,0,0,0
RM03313_X,0,0,0,0.01,0,0
RM03336_I,0,-6.82E-13,-6.82E-13,0,0,-6.82E-13
RM03336_X,0.00E+00,-6.73E-13,-6.82E-13,0.00E+00,0,0
RM03381_I,0,0,0,0,0,0
RM03381_X,-0.01,-0.01,-0.050073442,-0.01,-0.01,-0.01
RM03425_I,0,0,0,0,0,0
RM03425_X,0,0,-0.049320178,0.01,0,-0.046011637
RM03451_I,0,0,0,0,0,0
RM03451_X,0.01,0,0,0.01,0.01,0
RM03524_I,0.01,4.55E-13,8.23E-14,2.27E-13,0.01,0.01
RM03524_X,0,0,0,0.01,0,0
RM03534_I,0,0,0,0,0.00E+00,0.00E+00
RM03534_X,-3.081990613,-2.05E-12,-3.292601551,-2.39344471,0,0
RM03646_I,0,0,0,0,0,0
RM03646_X,0.023753244,0.023753244,0.023753244,0.023753244,0.02382465,0.023753244
RM03648_I,0,0,0,0,0,0
RM03648_X,0.017217041,0.017217041,0.017217041,0.017217041,0.017268799,0.017217041
RM03650_I,0,0,0,0,0,0
RM03650_X,0.004213689,0.004213689,0.004213689,0.004213689,0.004226356,0.004213689
RM03651_I,0,0,0,0,0,0
RM03651_X,0.018330155,0.018330155,0.018330155,0.018330155,0.018385259,0.018330155
RM03654_I,0,0,0,0,0,0
RM03654_X,0.046011637,0.046011637,0.046011637,0.046011637,0.046149956,0.046011637
RM03655_I,0,0,0,0,0,0
RM03655_X,0.00866566,0.00866566,0.00866566,0.00866566,0.00869171,0.00866566
RM03656_I,0,0,0,0,0,0
RM03656_X,0.025885619,0.025885619,0.025885619,0.025885619,0.025963435,0.025885619
RM03657_I,0,0,0,0,0,0
RM03657_X,0.039900451,0.039900451,0.039900451,0.039900451,0.040020398,0.039900451
RM03658_I,0,0,0,0,0,0
RM03658_X,0.034828949,0.034828949,0.034828949,0.034828949,0.034933651,0.034828949
RM03659_I,0,0,0,0,0,0
RM03659_X,0.009948488,0.009948488,0.009948488,0.009948488,0.009978395,0.009948488
RM03660_I,0,0,0,0,0,0
RM03660_X,0.017307977,0.017307977,0.017307977,0.017307977,0.017360008,0.017307977
RM03661_I,0,0,0,0,0,0
RM03661_X,0.021026138,0.021026138,0.021026138,0.021026138,0.021089347,0.021026138
RM03662_I,0,0,0,0,0,0
RM03662_X,0.022279304,0.022279304,0.022279304,0.022279304,0.022346279,0.022279304
RM03663_I,0,0,0,0,0,0
RM03663_X,0.024250231,0.024250231,0.024250231,0.024250231,0.024323131,0.024250231
RM03664_I,0,0,0,0,0,0
RM03664_X,0.004349364,0.004349364,0.004349364,0.004349364,0.004362439,0.004349364
RM03665_I,0,0,0,0,0,0
RM03665_X,0.036522691,0.036522691,0.036522691,0.036522691,0.036632485,0.036522691
RM03758_I,0,6.82E-13,0,6.82E-13,0,0
RM03758_X,0,0,0,0.02,0,0
RM03776_I,0,0,0,5.067299481,0,0
RM03776_X,0.01,0,0.01,0.01,0,0
RM03777_I,0.20616605,0.149947704,2.48E-01,5.212804241,0.169522054,2.05E-01
RM03777_X,0.549422858,0.468986255,0.658002622,0.550763531,0.465690442,0.455404814
RM03778_I,0.00E+00,0,0.00E+00,-4.55E-12,0,-4.55E-12
RM03778_X,0.074099922,0.07460623,0.201991894,0.04,0.074473955,0.074061147
RM03815_I,0,0,0,0,0,0
RM03815_X,0,0,-0.049320178,0.01,0,-0.046011637
RM03856_I,0,0,0,0,0,5.648578575
RM03856_X,0.01,0,0.01,0.01,0,0
RM03857_I,0.00E+00,0,0.00E+00,-4.55E-12,0,5.65E+00
RM03857_X,0.084099922,0.07460623,0.211991894,0.05,0.074473955,0.074061147
RM03858_I,0.00E+00,0,0.00E+00,0.00E+00,0,0.00E+00
RM03858_X,0.064099922,0.06460623,0.191991894,0.03,0.064473955,0.064061147
RM03905_I,0,0,0,0,0,0
RM03905_X,0.018330155,0.018330155,0.018330155,0.018330155,0.018385259,0.018330155
RM03989_I,0,4.932665558,0,5.067299481,0,5.648578575
RM03989_X,0.01,0,0.01,0.01,0,0
RM03990_I,0.00E+00,4.932665558,0.00E+00,5.07E+00,0,5.65E+00
RM03990_X,0.074099922,0.06460623,0.201991894,0.04,0.064473955,0.064061147
RM03991_I,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00
RM03991_X,0.02,0.02,0.149439114,0.02,0.02,0.02
RM04096_I,0,0.011986771,0,0,0,0
RM04096_X,0.10049309,0,0.096686381,0.090756551,0.10141339,0.100397686
RM04125_I,0,0,0,0,0,0
RM04125_X,0,0,-0.049320178,0.01,0,-0.046011637
RM04138_I,0,0.011986771,0,0,0,0
RM04138_X,0.10049309,0,0.096686381,0.090756551,0.10141339,0.100397686
RM04170_I,0.00E+00,0,0.00E+00,4.55E-12,0,4.55E-12
RM04170_X,-0.074099922,-0.07460623,-0.201991894,-0.04,-0.074473955,-0.074061147
RM04188_I,0.00E+00,-6.82E-13,-6.82E-13,-6.82E-13,0.00E+00,-6.82E-13
RM04188_X,1.00E-02,0.01,0.00E+00,1.00E-02,0.01,-6.82E-13
RM04203_I,0.284198901,0.293929138,0.193760965,0.218348295,0.164289538,0.142532506
RM04203_X,0.01,0.01,0.01,0.01,0.01,0.01
RM04204_I,0.284198901,0.293929138,0.193760965,0.218348295,0.164289538,0.142532506
RM04204_X,0.01,0.01,0.01,0.01,0.01,0.01
RM04224_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RM04224_X,0.01,0.01,0.01,0.01,0.01,0.01
RM04432_I,7.71E-01,7.35E-01,4.89E-01,0.549581371,4.17E-01,3.63E-01
RM04432_X,0.01,0.00E+00,0.02,0.02,0.00E+00,-6.82E-13
RM04433_I,14.83223487,11.82162853,14.25868099,11.68027598,11.73473133,12.63761176
RM04433_X,2.451287618,3.422208116,3.307460208,3.7377718,4.994599364,5.996974738
RM04737_I,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00
RM04737_X,-0.02,-0.02,-0.149439114,-0.02,-0.02,-0.02
RM04738_I,0.00E+00,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00
RM04738_X,-0.02,-0.02,-0.149439114,-0.02,-0.02,-0.02
RM04739_I,0.00E+00,0,0.00E+00,0.00E+00,0,0.00E+00
RM04739_X,-0.064099922,-0.06460623,-0.191991894,-0.03,-0.064473955,-0.064061147
RM04740_I,0.00E+00,0,0.00E+00,0.00E+00,0,0.00E+00
RM04740_X,-0.064099922,-0.06460623,-0.191991894,-0.03,-0.064473955,-0.064061147
RM04741_I,0.00E+00,0,0.00E+00,4.55E-12,0,4.55E-12
RM04741_X,-0.074099922,-0.07460623,-0.201991894,-0.04,-0.074473955,-0.074061147
RM04742_I,0.00E+00,0,0.00E+00,-4.55E-12,0,-4.55E-12
RM04742_X,0.074099922,0.07460623,0.201991894,0.04,0.074473955,0.074061147
RM04743_I,0.00E+00,0,0.00E+00,4.55E-12,0,4.55E-12
RM04743_X,-0.074099922,-0.07460623,-0.201991894,-0.04,-0.074473955,-0.074061147
RM04744_I,0.00E+00,0,0.00E+00,4.55E-12,0,4.55E-12
RM04744_X,-0.074099922,-0.07460623,-0.201991894,-0.04,-0.074473955,-0.074061147
RM04745_I,-0.20616605,-0.149947704,-2.48E-01,-0.14550476,-0.169522054,-2.05E-01
RM04745_X,-0.539422858,-0.468986255,-0.648002622,-0.540763531,-0.465690442,-0.455404814
RM04746_I,-0.20616605,-0.149947704,-2.48E-01,-0.14550476,-0.169522054,-2.05E-01
RM04746_X,-0.539422858,-0.468986255,-0.648002622,-0.540763531,-0.465690442,-0.455404814
RM04747_I,0.20616605,0.149947704,2.48E-01,0.14550476,0.169522054,2.05E-01
RM04747_X,0.539422858,0.468986255,0.648002622,0.540763531,0.465690442,0.455404814
RM04748_I,-0.20616605,-0.149947704,-2.48E-01,-0.14550476,-0.169522054,-2.05E-01
RM04748_X,-0.539422858,-0.468986255,-0.648002622,-0.540763531,-0.465690442,-0.455404814
RM04749_I,-0.20616605,-0.149947704,-2.48E-01,-0.14550476,-0.169522054,-2.05E-01
RM04749_X,-0.539422858,-0.468986255,-0.648002622,-0.540763531,-0.465690442,-0.455404814
RM04751_I,12.93792146,0.149947704,6.510971963,0.14550476,0.169522054,0.204592469
RM04751_X,0.549422858,0.468986255,0.658002622,0.550763531,0.465690442,0.455404814
RM04753_I,0,0,0,0,0,0
RM04753_X,0.01,0,0.01,0.01,0,0
RM04754_I,0.00E+00,0,0,-4.55E-12,0,-4.55E-12
RM04754_X,0.084099922,0.07460623,0.211991894,0.05,0.074473955,0.074061147
RM04807_I,0,-4.55E-13,-4.55E-13,-4.55E-13,0,-4.55E-13
RM04807_X,0,0.001249531,-4.55E-13,0.001249531,0.001249531,-4.16E-13
RM05051_I,0,0,0,0,0,0
RM05051_X,0.02,0.01,0.01,0.02,0.02,0.02
RM05052_I,0,0,0,0,0,0
RM05052_X,0.01,0,0.01,0.01,0.01,0.01
RM05064_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RM05064_X,0.01,0.01,0.01,0.01,0.01,0.01
RM05066_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RM05066_X,0.01,0.01,0.01,0.01,0.01,0.01
RM05373_I,0,0,0,0,0,0
RM05373_X,0.01,0,0.01,0,0,0
RM05577_I,0,0,0,0,0,0
RM05577_X,0.031582487,0.031582487,0.031582487,0.031582487,0.03167743,0.031582487
RM05578_I,0,0,0,0,0,0
RM05578_X,0.032769031,0.032769031,0.032769031,0.032769031,0.032867541,0.032769031
RM06985_I,12.73175541,0,6.262599254,0,0,0
RM06985_X,0.01,0,0.01,0.01,0,0
RM07136_I,0.00E+00,2.27E-12,2.27E-12,2.27E-12,0.00E+00,2.27E-12
RM07136_X,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
RM07273_I,0,-2.96E-13,0,0,0,0.00E+00
RM07273_X,0.01,0.01,0.01,0.01,0.01,0
RM07411_I,0,1.82E-12,0,-2.27E-13,0,0
RM07411_X,0.000886263,0,0.000886263,-1.25E-12,0,0
RM07412_I,0.00E+00,-4.55E-13,-4.55E-13,-4.55E-13,0.00E+00,-4.55E-13
RM07412_X,8.86E-04,-1.25E-12,0.000886263,-1.25E-12,0.00E+00,-4.55E-13
RM08505_I,0,0,0,0,0,0
RM08505_X,0,0.001249531,0,0.001249531,0.001249531,0
RM08657_I,0.703260281,0.488830658,0.815040205,0.487691008,0.547242097,0.658524681
RM08657_X,0.01,0.01,0.01,0.01,0.01,0.01
RM08759_I,0,-4.55E-13,-4.55E-13,-4.55E-13,0,-4.55E-13
RM08759_X,0,0.001249531,-4.55E-13,0.001249531,0.001249531,-4.55E-13
RM08761_I,0,-2.76E-13,-2.22E-13,-2.78E-13,0,-2.75E-13
RM08761_X,0,0.001249531,-2.54E-13,0.001249531,0.001249531,-2.61E-13
RM08766_I,0,-6.43E-13,-6.82E-13,0,0,-6.30E-13
RM08766_X,0,-4.65E-13,-6.82E-13,0,0,0
RM08767_I,0,-6.82E-13,-5.27E-13,0,0,-5.45E-13
RM08767_X,0,-5.87E-13,-6.82E-13,0,0,0
RM08770_I,0,0,0,0,0,0
RM08770_X,0.01,0.01,0.01,0.01,0.01,0
RM08771_I,0,0,0,0,0,0
RM08771_X,0.01,0.01,0.01,0.01,0.01,0
RM08772_I,0,0,0,0,0,0
RM08772_X,0.01,0.01,0.01,0.01,0.01,0
RM08773_I,0,0,0,0,0,0
RM08773_X,0.01,0.01,0.01,0.01,0.01,0
RM08774_I,0,0,0,0,0,0
RM08774_X,0.01,0.01,0.01,0.01,0.01,0
RM08775_I,0,0,0,0,0,0
RM08775_X,0.01,0.01,0.01,0.01,0.01,0
RM08781_I,0,0,0,0,0,0
RM08781_X,0.01,0.01,0.01,0.01,0.01,0
RM10092_I,0,0.011986771,0,0,0,0
RM10092_X,0.15049309,0.03,0.246326131,0.120756551,0.12141339,0.15830278
RM10151_I,0,0,0,0,0,0
RM10151_X,0.01,0.01,0.01,0.01,0.01,0.01
RMC0001_I,0,0,0,0,0,0
RMC0001_X,0.269307911,0.01,0.02,0.01,-0.01,0.01
RMC0003_I,3.706570189,2.847862855,1.287066557,2.586160096,1.643825907,1.142740336
RMC0003_X,0.01,1.0716644,0.01,0.01,0.01,0.01
RMC0004_I,33.60645478,26.58970332,32.74480485,26.59439536,26.97037698,29.10516365
RMC0004_X,24.83363647,29.33892511,27.05334608,28.6920589,27.14802209,33.15675696
RMC0005_I,0,0,0,0,0,0
RMC0005_X,0,0,0,0,0,0
RMC0006_I,0,0,0,0,0,0
RMC0006_X,5.928418936,0,6.369355825,6.471523671,5.368888101,6.544849223
RMC0007_I,0,0,0,0,0,0
RMC0007_X,0.01,0,0.01,0.01,0.01,0.01
RMC0008_I,0,0,0,0,0,0
RMC0008_X,0.01,0,0.01,0.01,0.01,0.01
RMC0009_I,0,-5.27E-13,2.96E-12,-5.27E-13,0,-6.64E-13
RMC0009_X,0.01,-6.13E-13,0.01,0.01,0.01,0.01
RMC0011_I,0.099175098,0,0.104022936,0.106612241,0.103771391,0.100953765
RMC0011_X,0.01,0.01,0.01,0.01,0.01,0.01
RMC0012_I,0.4271456,0.441317855,0.295421213,0.331233076,0.252527833,0.220806096
RMC0012_X,0.01,0.01,0.01,0.01,0.01,0.01
RMC0013_I,0.284198901,0.293929138,0.193760965,0.218348295,0.164289538,0.142532506
RMC0013_X,0.01,0.01,0.01,0.01,0.01,0.01
RMC0014_I,0,0,0.01,0.01,0,0
RMC0014_X,0.01,0.01,0.01,0.01,0.01,0.01
RMC0015_I,0,0,0,0,0,0
RMC0015_X,-0.01,0,0.02,0,-0.01,-0.01
RMC0016_I,0,0,0,0,0,0
RMC0016_X,0.02,0.01,0.01,0.02,0.02,0.02
