wbid	Neurons	Gonad	Hypodermis	Pharynx	Body_wall_muscle	Glia	Intestine
WBGene00008518	16.1554739756	0.433190470801	0.198360746789	0.0	0.671463592259	0.0	0.0
WBGene00008519	2.23085352301	0.108616668966	16.0861203888	0.0	0.21312497724	0.0	8.61425284141
WBGene00008520	10.8778203179	0.0	2.24794632344	0.0	0.290978337435	0.0	4.10325383191
WBGene00008521	22.5194524804	6.41554123185	76.5235409436	9.7942819645	64.0535311861	94.5560145022	3.55341557464
WBGene00008522	65.494789065	0.843529349983	3.35052068123	5.00926223421	0.788061559365	2.2804965097	2.574626868
WBGene00008523	0.0	0.0	0.0	0.0	0.0	0.0	1.05308163278
WBGene00008524	0.323639677707	0.0	0.544259579484	0.0	0.656947666094	0.0	6.9770440327
WBGene00008526	0.0	0.0	0.0	0.0	0.0250388252024	0.0	0.0
WBGene00008527	0.0	0.0	0.0	0.0	0.0655573575088	0.0	0.0
WBGene00008528	6.15655715706	16.3212333226	9.43179678958	7.84566545478	3.76319849538	19.2623319965	2.67197686092
WBGene00008529	1.78037996206	1.75589708936	3.40802511205	1.10852455382	0.931331654167	2.71927558498	0.0
WBGene00008530	85.0371282577	38.4211217653	43.4653678497	119.827416707	81.1643388782	104.698529629	16.9377688274
WBGene00008531	21.8555751916	28.9680316316	13.4557901322	33.1321505659	7.8946461981	69.4189366553	6.61501188961
WBGene00008532	61.745102782	217.572633533	65.2612268945	72.3658281157	65.5635405375	133.354550551	97.6048524847
WBGene00008533	25.4864691502	82.0581528625	29.5362466624	23.3978755395	15.2079005041	29.2491108293	17.3228200552
WBGene00008535	0.0	0.253500718331	0.31333847131	0.0	0.446815708106	0.0	0.0
WBGene00008536	0.0179038360616	0.0703571823074	0.647771214121	0.0	0.0943019884997	0.335555718859	0.0
WBGene00008538	4.51927967502	0.936363079904	33.5129826162	2.69853079959	124.279565367	18.5650051409	3.07769189106
WBGene00008539	0.0	0.0463717792481	0.196645812378	0.0	0.0416772665848	0.0	0.0
WBGene00008540	0.0	0.0954973933986	0.59674974009	0.0	0.291381214986	0.0	0.0
WBGene00008541	2.61427445361	1.32209333578	0.0993077654503	0.0	0.179092645816	0.0	0.0
WBGene00008542	1.60075961664	0.0918457505727	0.0785225510878	0.0	0.246011378868	0.0	47.2782074156
WBGene00008543	74.4923545521	0.396237752435	1.17526806753	0.0	0.538581363987	6.33995670887	0.0
WBGene00008545	22.4412102374	5.83479024808	12.5607771273	0.0	2.40703690031	15.580228848	2.04074136052
WBGene00008546	21.3906680309	166.069765967	164.511455839	180.390456688	36.7410796619	46.9797196067	28.6318079667
WBGene00008547	53.1957705437	1.20499942775	2.03245483091	132.126720565	152.642297051	23.6166196213	246.675962103
WBGene00008548	0.483147804576	0.608692010798	4.16222387971	2.45837164612	0.645856575915	5.11433274632	27.1758107048
WBGene00008549	1904.68137594	135.257903813	1051.07741767	1357.54878918	877.05586909	1166.76530744	1331.77867223
WBGene00008550	2.91659148488	0.401320188776	0.0	0.0	0.0998562580017	0.0	0.0
WBGene00008551	26.4817598168	0.0870028980665	0.433011056343	0.0	0.155251059287	0.0	0.0
WBGene00008552	0.333205382466	0.0	0.0688789672563	0.0	0.0	0.0	0.0
WBGene00008553	4.53159707385	0.0	0.444677362646	0.0	0.0	0.0	0.0
WBGene00008554	15.9905945001	0.251766215708	0.0479860034425	1.95251483911	0.0791226876395	759.564360203	0.618293830541
WBGene00008555	195.075725967	169.830348267	131.092820028	303.172492564	203.977433296	490.665019084	47.7259468827
WBGene00008556	1.35278735355	0.157210704791	0.343399968707	0.0	0.0	0.0	0.0
WBGene00008557	3.38335933978	0.0181756054294	0.486621160055	261.652788162	0.415940019608	0.0	0.0
WBGene00008558	139.272828703	0.160061847898	3.08453711246	14.0951703436	11.7642318585	8.43161696296	0.0
WBGene00008559	4.78379430743	1.19094177996	1.07827263308	780.579256041	0.289708938565	4.60993071274	3.04193881059
WBGene00008560	0.0	0.225224806839	1.57993513855	0.0	0.0	0.291958101677	21.0535682024
WBGene00008561	2.27494224504	55.490386396	4.05785582269	1.02572508198	1.46876480838	19.1231062483	3.88352283423
WBGene00008563	1.51235333798	0.0	4.02734470973	0.32304948269	1.40530219704	3.42888010103	0.666228288453
WBGene00008564	1.20690951342	0.219085004173	29.829084988	0.0	0.465291541068	0.585667315196	352.327319916
WBGene00008565	1.74900543415	0.136356223543	6.04759476965	0.554858899382	0.397776223128	0.0	1213.12855641
WBGene00008566	0.502904777998	0.0521730329071	0.499408297753	0.0	0.0596979070988	0.0	17.017048139
WBGene00008567	0.0	0.071201996504	0.778358519718	1.14547537228	0.24778595263	0.0	115.186522432
WBGene00008568	2.65257618199	4.98998148969	0.391777700531	20.0359536947	0.342343340614	0.0	0.0
WBGene00008569	0.0420781913783	54.0600621267	1.37331567668	1.37989136683	0.852410721807	0.0	3.97319523566
WBGene00008570	327.277175629	2.16237720327	13.6027267258	7.52744717142	37.5295443516	11.8404399728	12.2717955655
WBGene00008571	116.279253176	1.94802701158	149.938985141	333.946763646	3.31776415961	248.171575273	1.95082363774
WBGene00008572	17.0078982072	2.61745798047	8.15434176645	175.532405539	241.249750882	6.57595780258	30.6958757229
WBGene00008574	1.00956257673	0.0	0.0676945405707	0.0	0.110601606378	0.0	0.0
WBGene00008575	0.0	0.0	0.0	1.95508327411	0.0182310340183	1.31149432975	0.0
WBGene00008576	9.62346457226	7.87851983198	4.34901545299	33.7947854563	2.43103816262	0.369365149955	10.2961163608
WBGene00008577	3.23085451579	0.103499300732	0.606716591679	14.8019000112	0.0323762964845	0.0	15.1447304484
WBGene00008578	3.82042270112	0.547100904585	30.4040908099	1.04221124662	1.00404818859	1.61964909162	23.5669417021
WBGene00008579	0.158039001497	0.787223273272	5.38029632316	0.209367960002	0.573970263573	97.0513100637	0.0
WBGene00008580	0.0466487535453	52.6683730837	0.418398768578	1.21285627653	0.440361368582	0.0	0.0
WBGene00008581	0.0622269481515	0.487444474053	0.155435300445	0.10305156288	0.039515748725	0.0	0.0
WBGene00008582	339.070191635	1.12714474659	7.90544140932	5.24151861124	13.0252910176	2.46922725533	2.8679365337
WBGene00008583	27.608795423	0.213204985728	28.6269922814	1.02682055284	4.16397688023	18.9616190209	238.109014231
WBGene00008584	1.22678694107	0.0	0.150189501604	0.0	0.260575363598	0.0	41.6387712626
WBGene00008585	68.0583139377	6.58106343927	40.748323627	18.3336946219	20.5462109699	65.3227760953	64.8488145838
WBGene00008586	13.8482925751	7.05233110949	15.479965272	18.7751448331	7.24157828885	13.9769085573	5.55192384203
WBGene00008587	5.23546318968	0.892658354855	2.01880743293	1.09380250848	1.97829684433	1.35521526037	1.06855187713
WBGene00008588	2.88711245475	0.551207903219	5.91064328773	5.16606893084	2.51228106001	0.0	13.1365422766
WBGene00008589	18.5523953955	0.199320715003	0.849411994547	0.0	0.0	4.36631648808	0.0
WBGene00008590	0.0	0.0525341419388	0.0854375169807	0.320761616382	0.0978324902821	0.0	0.0
WBGene00008591	0.600493654079	0.484849638311	0.179245854404	3.03444818398	0.0178111677803	0.0	0.0
WBGene00008592	1.34520594852	0.277776345887	0.579838395761	0.0	0.0185633448712	0.0	0.0
WBGene00008593	0.0	0.0	0.22669799633	0.0	0.101919021455	0.0	1.1178155202
WBGene00008594	0.0	0.0196859965435	0.0	0.0	0.126177649789	0.0	16.8987226507
WBGene00008595	0.0	0.1580699154	0.279068181114	0.0	0.0655956501773	0.0	2.58543245711
WBGene00008596	0.0	0.0	0.233707859014	0.0	0.128686342633	0.0	0.918241604058
WBGene00008597	0.530515236398	0.0	0.144262361301	0.0	0.0936746098809	0.0	0.0
WBGene00008598	0.0	0.0705233749462	0.0	0.0	0.0812690051294	0.0	19.1737511817
WBGene00008599	0.0	0.331783522001	1.1721432201	3.43642611684	0.224133120637	74.5810229788	144.156380229
WBGene00008600	4.11516056617	0.221761186981	3.99985648821	4.4924602026	1.19458823582	0.0	28.3394394495
WBGene00008601	338.332323955	12.1825260615	148.09083478	378.402583709	144.600063674	181.597396421	319.676747938
WBGene00008602	0.0	0.0	0.0645360311115	0.0	1.43766300944	0.0	828.769773524
WBGene00008603	10.6902535628	0.998878515794	4.53334133612	7.36260748709	505.624240061	0.760165503233	8.52208520413
WBGene00008604	41.0230303065	0.429253009863	1.94626968083	0.0	4.14146638817	3.60440891298	0.0
WBGene00008605	39.1939209599	0.62451222367	673.266218059	14.5528947708	2.82056419705	130.794726896	13.392991183
WBGene00008606	23.871721002	6.76227818731	23.2338221333	48.495067804	24.5034336958	20.0407744794	12.1631406133
WBGene00008607	8.63774329004	0.297352921184	4.40256386492	5.67290452712	1.59682238567	0.0	907.354390774
WBGene00008609	7.27884809613	0.0	0.763630914595	0.0	0.263132718513	0.897338225621	0.0
WBGene00008610	764.380020572	0.581122374615	5.23098713197	17.7557256665	0.374124502304	1.61522536489	0.319827242117
WBGene00008611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008612	0.751563251563	0.178087376699	0.831867734946	0.0	1.0072583659	0.526010703266	0.492422601016
WBGene00008613	4.5796422027	0.136709885218	0.0	0.0	0.195145031102	0.658158000042	0.0
WBGene00008615	0.0	0.0	0.114043615981	0.143303841403	0.0	0.0	0.0
WBGene00008616	0.0	0.0940303868598	0.0	7.95092983692	0.0566406904908	3.02426313574	0.0
WBGene00008617	0.0	0.150359208148	0.427365951327	0.0	0.0283125499398	0.0	0.0
WBGene00008618	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008619	0.0	0.0940770057923	1.03085919555	0.0	0.0924562366038	0.0	0.0
WBGene00008620	0.0	0.11472813408	0.0	0.0	0.0	0.0	0.0
WBGene00008621	0.0	0.26656810338	2.17930646743	0.0	0.476361219778	0.0	21.0614502685
WBGene00008622	484.270786607	43.1666954496	177.676032991	497.810681	189.304919097	270.042102974	102.348078761
WBGene00008623	0.532603879061	0.357228244542	0.125819477988	0.0	0.754050645967	0.0	0.0
WBGene00008624	35.8318495805	126.196492864	64.1462625053	75.5521372322	30.3089409546	60.8581244691	131.400878707
WBGene00008625	0.0	0.0	0.0	2.74085124604	0.0	0.0	0.0
WBGene00008626	21.4795112374	0.177207943911	0.452517104231	0.0	0.167280620904	0.0	1.1017021745
WBGene00008627	0.0	0.170029857243	0.0	0.0	0.087465556064	0.0	0.0
WBGene00008628	2.08234920049	0.0	0.570884828765	612.050187224	0.643740409383	0.0	1.42523434416
WBGene00008629	0.0	0.0	4.19069912975	0.675132832385	0.673080652195	0.0	40.2083175778
WBGene00008630	0.0	0.0340364700777	0.562671516699	2.14776632302	0.351264427778	0.0	0.0
WBGene00008631	0.920281532526	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008632	0.856211299249	0.0	0.100299606246	0.0	0.0774971185855	0.0	4.63406923942
WBGene00008633	0.0	0.0	0.0	0.0	0.0	0.0	0.710380145727
WBGene00008634	0.0	0.0240712064802	0.604824293287	0.0	0.193115142306	0.0	6.29062926648
WBGene00008636	0.0	0.0	1.03912837912	0.0	0.0	0.0	0.0
WBGene00008637	0.0	0.0	0.0968345745912	0.0	0.0	0.0	0.0
WBGene00008638	0.0	0.0703571823074	0.117027781955	0.0	0.0	0.0	0.0
WBGene00008639	14.550800256	69.3578004853	11.9965539998	14.41170522	7.16905563666	7.10311184891	7.43658693116
WBGene00008640	17.8352911819	0.508363386206	0.828097284238	0.0	0.0687765604793	0.0	0.0
WBGene00008641	3.38794195404	51.2240522262	7.76527188436	0.153961743586	0.0	2.48144431135	0.946403288941
WBGene00008642	7.40949220514	266.046104161	23.4957600331	32.4152903412	17.5363144129	22.5765879239	9.26234741556
WBGene00008643	3.03861203691	0.0963214825803	0.0	0.0	0.0	0.0	0.0
WBGene00008644	3.98422642261	0.311878002502	0.0896663559727	3.44715491227	0.531476555661	0.0	33.2312475697
WBGene00008645	25.2377010607	204.448488695	32.0916744424	15.7268085766	19.7804557617	9.7999154029	53.5453811484
WBGene00008646	16.9606982223	158.649074217	55.5229664224	16.4049703713	21.6437344783	39.295836383	114.402598945
WBGene00008647	0.337360063046	0.0	1.80810440952	0.0	0.13807829984	94.7677566922	0.0
WBGene00008648	23.8399024833	60.3136571081	11.4385368411	43.2430249356	7.92299372323	14.2721748712	19.7429090371
WBGene00008649	2.53384519493	0.0446793785456	0.586407790054	0.0	0.0	2.11856776345	0.0
WBGene00008650	0.359790918302	0.0	5.07622311004	2.8636884307	0.140710662013	1.19345984008	0.0
WBGene00008651	0.0	0.0	8.76880563386	1.08905214505	0.0843110605994	22.0289160706	0.0
WBGene00008652	8.50518308058	3.78686248012	1053.74477252	14.3347619163	1.66512877067	504.927824378	19.4724556505
WBGene00008654	14.6036752662	3.13388493815	5.09822833051	3.53960576137	2.42080994753	12.5950176384	530.374333787
WBGene00008655	0.973119291652	0.263710640988	226.64839149	0.461885230758	0.483474812147	169.045780243	2.24477331718
WBGene00008656	95.6156560808	0.0	0.944844227743	0.0	0.134235489098	2.71703787015	4.24894272142
WBGene00008659	0.315341224432	0.0	0.0	0.0	0.0204817789588	0.0	2.86035212653
WBGene00008660	0.850826322524	0.0	0.0	0.0	0.0462658758754	0.0	0.0
WBGene00008661	0.0179038360616	1.80659404164	0.0735566980545	0.0	0.0679580762916	0.0	0.0
WBGene00008662	3.80444118187	0.121354922313	0.720709603793	0.0	0.0700800498074	0.0	0.0
WBGene00008663	6.14838365799	0.73874788776	1.88983648805	0.159982593894	0.27568663105	2.42299590517	0.0
WBGene00008664	18.1550400701	53.8441611357	16.6414354262	19.9577231347	11.0207241445	33.8697883869	10.2325016271
WBGene00008665	100.055487128	138.857374395	37.9992800159	33.9036364738	15.4931482618	32.6911420189	82.4544857793
WBGene00008666	218.880068748	12.398203301	129.339224024	717.980361862	66.9865044789	297.281693363	119.962062374
WBGene00008667	6.41779493772	32.7818630724	7.26428104234	10.0690277007	5.81405987281	7.70491136517	14.604782202
WBGene00008668	0.946023673296	1.04471963484	1.18489989736	0.0	1.02600563007	2.98364960019	2.0948538799
WBGene00008669	0.927045690793	0.0346202008179	16.3136758327	0.218509502978	0.151836577062	0.0	115.448579696
WBGene00008670	17.7466069947	96.6664079975	23.8095799599	18.0771968696	22.1482059249	42.7410634779	46.2485331815
WBGene00008671	0.704590548341	0.0	0.0	0.0	0.152384435454	0.0	0.0
WBGene00008672	0.499004736293	0.0	0.0429788559072	0.0	0.0	0.0	0.0
WBGene00008673	0.411189620916	0.0	0.278380813835	0.0	0.0	0.0	0.0
WBGene00008674	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008675	0.0	0.0	0.0	0.0	0.0424833907979	0.0	0.0
WBGene00008676	0.0	0.0	0.0	0.0	0.182001810523	0.343277039332	3.67674849753
WBGene00008677	0.0	0.0897307654765	5.68525946172	0.0	0.122903381294	0.445875407251	0.0
WBGene00008678	0.0	0.0	0.0287511644222	0.0	0.01104353596	0.0	0.0
WBGene00008679	0.0	0.0	0.0979465505674	0.0	0.0	0.0	0.0
WBGene00008680	0.0	0.0700713887308	0.718599069544	0.0701216048872	0.0577862325457	0.0	0.0
WBGene00008681	69.02431774	60.3141914806	0.935527126184	9.38605547935	6.30337505763	8.19457645411	22.9179839744
WBGene00008682	111.606118578	437.694105561	101.277748898	126.559788047	82.6854260161	130.734150494	174.459545432
WBGene00008683	29.5418413816	35.4973407586	22.8567822294	22.2360459974	12.6166444438	27.258078237	5.97997057879
WBGene00008684	53.5761177767	274.157882766	37.7850251015	22.6492825154	21.6322510079	34.131017082	25.2475670603
WBGene00008685	76.220124452	196.701737877	83.1024216991	54.2937663191	33.9735588186	72.4794957607	129.095806714
WBGene00008686	37.3437806558	90.1741158737	16.6085334944	19.7753286578	13.5066877504	18.6042036071	8.93037221584
WBGene00008687	5.80019963306	27.4104805687	95.9882016509	22.6129116724	6.47172784441	17.6870795897	13.4153289832
WBGene00008688	21.6067678343	192.130624512	54.1689152962	46.826370681	48.8797791706	55.2767543445	82.0820518634
WBGene00008690	3.48708949644	1.64331315301	10.1159046264	20.3855950046	6.83032968376	1.68520546512	13.2641314271
WBGene00008691	9.69064727621	1.35208245514	12.0066350039	19.0249148948	8.24307131719	29.7911560702	2.22034352295
WBGene00008692	0.0	0.46276170768	0.0	0.0	0.324597488735	0.0	45.2453410012
WBGene00008693	10.0996174234	0.0	0.443809017967	0.0	0.247015375546	1.4515052109	0.0
WBGene00008694	89.7858041428	9.34380558647	80.9536234899	34.4191284655	257.462626909	19.4476396794	681.383713737
WBGene00008695	8.27862062959	1.16111514276	11.0129403631	2.65999845738	1.42669548571	3.66532422282	3.19777163375
WBGene00008696	0.425413161262	0.0	0.0	0.0	0.263091284852	0.0	0.0
WBGene00008698	0.0	0.0	0.156984885495	0.0	0.0	0.0	2.27393288331
WBGene00008699	0.0	0.0	0.0	0.0	0.0	0.0	0.613082443649
WBGene00008700	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008701	0.0	0.0	0.0525027675521	0.0	0.0	0.0	0.0
WBGene00008702	0.0	0.0	0.100255341026	0.317208564631	0.159968108758	0.0	0.0
WBGene00008703	0.0	0.0	0.0	0.0	0.0911874946199	0.0	2.44790850697
WBGene00008706	0.595953239125	0.143109336474	6.62171341199	0.273891560853	123.491529714	0.711805073604	4.76088248687
WBGene00008707	20.2936475014	8.23382528142	1910.44432641	209.5316779	5.19216989563	1755.92713135	58.6002812969
WBGene00008708	0.0	0.403419853109	1.19570327866	0.368979182195	0.0	1.77246510902	0.0
WBGene00008709	0.0	1.10278025869	0.304898583711	0.0839107793465	1.24165014842	1.80827248496	0.0
WBGene00008710	5.18114800676	368.172237849	62.7855106654	0.216545395071	2.11578217848	6.84902687117	17.8126364846
WBGene00008711	4.11802314861	1.90047591632	100.024473606	269.822280317	0.746934775021	275.266589656	1.07525139792
WBGene00008712	4.58307439195	0.0	5.82808805754	0.0	0.199978517069	0.0	0.0
WBGene00008713	0.656705753793	0.0	0.0	1.82142727041	0.0571506824264	17.1697448467	0.0
WBGene00008714	0.15195292407	4.75369893785	6.12603979056	0.0	0.885859304365	0.903375825121	0.0
WBGene00008716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008717	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008719	1.09442429338	0.0	0.200105855998	0.484003678428	2.62708055305	0.0	0.0
WBGene00008720	202.282464033	196.562330936	85.8800851527	131.195910622	79.7883857944	142.258274739	167.153399252
WBGene00008722	4.89057936926	113.103990182	20.81335604	6.25595891031	4.96317822194	15.9691968247	14.0600905419
WBGene00008724	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008726	7.07490760772	2.08829678566	1.27556264973	7.24946398292	0.557728045512	0.0	7.19738441572
WBGene00008727	0.0	0.0	14.6431168052	0.0	0.0308701962579	0.238162717532	0.878249192669
WBGene00008728	1.68765788909	0.386268153114	0.199326475838	0.0	0.0	0.0	0.0
WBGene00008729	66.4883366534	412.375374558	54.5860549419	46.5838217067	35.5347820892	40.0236649912	68.3854987029
WBGene00008730	1.87487125797	1.10856639284	4.04390957315	0.826818978843	2.83254737237	0.686748505106	70.3563498479
WBGene00008731	3.23550137081	0.141114472398	3.12531741505	1.34235395189	0.305873472778	0.0	84.8262987928
WBGene00008732	15.8462160078	0.0	91.1605592769	0.76980871793	0.213486040596	0.0	0.91741435937
WBGene00008733	54.4154900167	148.84015994	63.9285206319	36.835164247	72.244295954	73.7942254863	113.223145009
WBGene00008734	0.0	0.0	0.0479860034425	0.0	0.0	0.0	0.0
WBGene00008735	84.6063158724	7.35223022228	340.916743046	260.079279537	164.661219003	441.57578412	10.0287118427
WBGene00008736	9.53167163194	0.0	0.309894766527	0.0	0.0217370020988	3.16381106353	0.192282843448
WBGene00008737	10.9491539507	0.635540947203	2.23716925685	6.08684722179	0.955478232432	0.0	0.0
WBGene00008739	1.83976868602	1.27751779036	15.6801099579	0.0	0.270705278408	0.0	2.86905280249
WBGene00008740	2.54339735096	278.033369684	0.440932473085	0.958082745154	1.63946610455	1.62981752393	0.327384645202
WBGene00008741	8.16475544128	0.731988423826	1.69124069885	2.95472623617	1.46263722601	12.6058453305	1676.44518835
WBGene00008742	16.8236952781	0.955356662292	9.29953979215	12.6343302833	5.33558925061	39.1343057419	0.890537769043
WBGene00008743	1.6591403146	1.12836947606	25.6139393095	44.0234063416	0.113627424916	2.22383821132	1.46345592936
WBGene00008744	4.4527815344	2.45674276304	0.826604640549	0.918830512524	31.2289487499	0.0	0.650066989403
WBGene00008745	231.943551538	6.78675975779	93.571557185	187.398730749	42.9067877154	155.167664181	39.6823759444
WBGene00008746	53.4083564883	0.0571030155531	1.85219611786	0.252802313647	1.4666170964	2.38017627752	2.66322183117
WBGene00008747	2.467217804	0.418418308972	2.1425458292	5.60215447741	0.513621360355	1.57958604606	2.20895865271
WBGene00008748	1.89139465151	0.28196529624	40.9243270547	15.6834219484	20.3541362706	13.8759805211	25.1749193206
WBGene00008749	6.87128731252	2.88982310059	12.7783201088	13.5741680408	7.04630153572	11.5465668241	25.5357407416
WBGene00008750	70.4894693342	127.415502783	78.1221603176	104.839437195	27.6298855184	45.5379360449	110.255751827
WBGene00008751	0.0	0.0	0.0704675699435	0.0	0.0	0.0	0.0
WBGene00008752	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008753	1.09984866082	0.154617748145	0.0	0.605136691595	0.181944846404	0.304713150658	0.0
WBGene00008754	1.39465345651	0.396773552695	0.0	0.0	0.0981684802871	0.0	0.0
WBGene00008755	2.50858173867	0.0	0.244573823997	0.0	0.124178781569	0.0	0.0
WBGene00008757	1.7436355424	0.020143664616	0.358444715815	0.0	0.487621867254	0.63444409691	0.0
WBGene00008758	0.0	0.178675443204	0.0823775817649	1.26030297684	0.0346095201653	0.0	0.0
WBGene00008759	0.0	0.0	0.0449809471953	0.0	0.0	0.0	0.0
WBGene00008760	341.150167702	6.84761682052	6.05528459078	179.162918496	0.731155241716	214.023767351	1.32930583885
WBGene00008761	27.2802525608	0.0	0.145753172014	0.0	0.0	2.43012184631	0.0
WBGene00008762	4.20176278621	0.55279859429	0.076156358142	294.943408264	1.23252695725	0.0	4.75073595931
WBGene00008763	2.7515075693	4.46816369502	98.8026300571	3.93856792564	0.957941939594	0.0	0.481821593991
WBGene00008764	18.3571195883	55.6352687117	19.5089049269	1.94670843482	24.3751801838	11.7012490715	3.428720333
WBGene00008765	91.2164444705	38.3303425169	26.6755530762	21.2064596883	20.3515474423	30.1076995385	23.6381039619
WBGene00008766	18.9724445825	82.9302499035	12.9823249505	7.20142863347	9.93685756561	10.43871067	4.72403631859
WBGene00008767	11.5639487283	62.0176386229	15.3489428993	16.8750460492	21.1253392557	25.313354099	10.5308945801
WBGene00008768	4.53276450714	42.3743471425	11.4929968718	12.3791466297	20.0505380469	8.7104770585	8.63269016749
WBGene00008769	4.9262192429	29.2200841839	10.9196925692	36.4511929331	15.4984970685	15.7258210145	7.70388918476
WBGene00008770	1.06901116956	0.0	1.09095889065	9.60096906067	29.4903502418	0.0	0.0
WBGene00008772	0.0	0.060624064116	0.0	1.67903556197	0.0262664693389	0.0	0.0
WBGene00008773	4.43721484956	0.0	0.0	6.22945875288	0.0	0.0	0.564328034857
WBGene00008774	8.03192374774	55.4274538693	20.4948895644	33.9758560503	12.2015540853	22.7081663116	27.9869096452
WBGene00008775	33.3418704077	236.390106437	70.6327615909	32.5309237863	49.9505566534	45.5911378574	174.750807118
WBGene00008776	6.6177245507	0.436780633688	0.399278763771	51.7508308374	28.9985271211	0.0	0.0
WBGene00008777	37.2389463976	1.09753942203	14.9492811366	110.238173124	0.540546302238	95.1835486273	0.0
WBGene00008778	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008779	76.2626684128	8.60243435433	4.70845829773	161.505941341	0.786661586011	1.19878778579	2.22533637294
WBGene00008780	488.909134838	177.827166459	55.5873102971	232.099141459	8.08688696204	17.0716834829	185.806864534
WBGene00008781	29.1496071982	260.386501143	52.3938875715	22.7068978778	51.4069519	29.3013302639	127.362328496
WBGene00008782	0.291554709658	0.456834442316	0.444052691292	0.0	0.111925455856	0.0	0.0
WBGene00008783	200.285642854	2.24595998721	28.9249388764	105.470262217	1.33342270111	65.25283006	1.21085605101
WBGene00008784	0.0	0.0	0.0	1.65398901681	0.295584919584	0.0	0.0
WBGene00008785	0.0	0.0	0.0	0.0	0.0	0.0	20.2765154615
WBGene00008786	0.0	0.0	0.0	0.0	0.0887498340268	0.343277039332	0.0
WBGene00008787	0.0	0.231406488638	0.147590692636	0.0	0.0	0.0	23.1063972409
WBGene00008788	0.0	0.0	0.0	0.0	0.017820425144	0.0	0.0
WBGene00008789	0.0	0.0	0.0	0.0	0.273747388559	0.0	0.0
WBGene00008790	1.02226797762	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008792	0.0	0.0	0.150416429187	0.652485971552	0.0	0.0	0.0
WBGene00008793	2.29470018262	0.273023568827	0.839959540399	0.0	0.163156461377	0.287580684356	68.1458040201
WBGene00008794	0.0	0.0	0.0	0.0	0.0	23.949020557	0.0
WBGene00008795	13.9784980181	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008796	0.210390956892	0.0	0.263414961806	0.0	0.0293632583304	0.0	0.0
WBGene00008797	0.0	0.0	0.0	0.0	0.0	7.2458689333	0.0
WBGene00008798	0.994716068245	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008799	0.261383786677	0.0	3.96585826103	0.0	0.268095395054	0.0	12.9245038351
WBGene00008800	342.886640422	463.412383801	460.756925159	372.782447985	86.8339133272	405.311575028	549.332608202
WBGene00008801	0.686707539499	0.185006894684	2.21146514506	0.0	0.165863417788	5.00752380452	0.0
WBGene00008802	31.0085153606	0.644496318593	2.10760434631	0.0	0.277513911311	0.0	0.0
WBGene00008803	1.51461396223	1.8149252379	400.245925008	6.10819571652	0.664688986528	95.4055160672	16.2090309018
WBGene00008804	0.0	0.0522304763785	0.36636035838	0.0	0.030031969031	0.0	0.0
WBGene00008805	29.3806306628	3.91100859994	24.4820074574	27.2994313831	28.0322931811	23.6026063142	32.4053052406
WBGene00008806	12.9506114774	2.78122085196	18.3083443548	18.9372716628	21.9126194815	9.97099553536	46.3037712953
WBGene00008807	1.17593424143	0.11602159626	0.702707025224	7.55329672181	0.542032631301	1.52140772814	0.0
WBGene00008808	14.590225127	0.0	0.146011619605	0.0	0.11679700705	8.32646400053	0.0
WBGene00008809	0.835070279515	0.11348882816	0.261732121927	1.16885242069	0.033768711074	0.0	0.0
WBGene00008810	0.805246340961	0.0	0.183489455636	4.09389100703	0.0306951638112	0.0	13.1806812816
WBGene00008811	0.0	0.0	0.0	0.0	0.0382235205988	0.0	0.0
WBGene00008812	0.0	0.308654807598	0.33558736178	0.0	0.473034983702	0.0	0.0
WBGene00008814	0.0	0.121016148395	0.0	0.0	0.0	0.0	0.0
WBGene00008815	0.0	0.0	0.0	0.0	0.0	0.432761424685	0.0
WBGene00008816	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008817	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008818	1.25069181013	0.0	0.0	0.0	0.0	0.0	0.0
WBGene00008819	275.916769457	4.29552515765	4.75431159095	10.0562895932	105.379810596	34.9626565605	0.871857824401
WBGene00008820	142.71218112	0.0449173442261	0.57559566772	0.409098347243	0.161264746913	4.31371026534	0.0
WBGene00008821	0.0	0.0388599878524	0.187785231707	0.0	0.18238712748	0.0	0.0
WBGene00008822	0.0	0.0	0.0	0.0	0.0525597822848	0.0	0.0
WBGene00008823	0.0	0.0461911686181	0.0	0.0	0.0	0.0	0.0
WBGene00008824	0.0	0.0	0.0	0.0	0.0818945015377	0.0	0.0
